reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a43ef9b7-6eb2-4041-baf1-6db41ac14c74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,16.4.0,2026-07-14 18:49:23,,,16.4.0
19b55d66-52f1-4e7c-a65b-7bdb6699bd61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,capcut maaf kok saya kan udh jadi cerator capcut nih dan level saya sudah lumayan kok GK di gaji gaji saya susah susah setiap hari mengerjakan templet Sampek batre habis plis lh capcut saya kasih bintang 3 dulu,3,0,18.6.0,2026-07-14 18:48:43,,,18.6.0
8ac9582d-b9b4-4bcf-8b9f-a9cdd3c630f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat berguna bagi saya..,5,0,,2026-07-14 18:43:43,,,
4607baa6-89d7-425b-81f7-bedcbec6915b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru,5,0,18.5.0,2026-07-14 18:43:42,,,18.5.0
bb59276d-a963-4f18-8ac9-34cfe1de9c07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baguss banget tapii tambahin kamera kayak di tt,biar tambah bagus",5,0,,2026-07-14 18:41:29,,,
da17dd33-e529-4635-ae4a-2d80bd36dc1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguss bangett jujur tapi banyak yang premium kebelet umroh kah🙇🏻‍♀️,5,0,,2026-07-14 18:39:30,,,
54ccc394-5fda-4c79-bd9a-04986e05fcc5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2026-07-14 18:39:06,,,
16b62fcc-6c4a-45eb-a952-c0d276a0bcd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus untuk di gunakan,5,0,,2026-07-14 18:36:09,,,
2168efaf-1020-4519-9367-ea691b13c396,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,iklan saat dipakai,5,0,18.6.0,2026-07-14 18:30:59,,,18.6.0
3b52e1e1-9069-4504-9bf2-af0cf4aa4758,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tp kadang nge lah gabisa mak templat padahal sinyal bagus.,5,0,,2026-07-14 18:30:32,,,
200589eb-f1a4-4704-87e7-a0a1b24dda73,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak banget iklan judi online ama apk seksual, ilangin aja iklan begituan",3,0,18.2.0,2026-07-14 18:30:29,,,18.2.0
4cb29f12-82cf-47ad-9750-5b30a87c356c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok si,5,0,18.2.0,2026-07-14 18:23:35,,,18.2.0
ab8e4215-8a99-4f61-8f7b-910fffec8c70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka keluar sendiri ihh,1,0,,2026-07-14 17:58:34,,,
d0d52cef-4e55-49d6-9894-6bde87442a1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,18.2.0,2026-07-14 17:51:21,,,18.2.0
73190a28-0540-44e1-a4f8-6805458506ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,b aja,5,0,,2026-07-14 17:43:29,,,
53dde4e9-6c3e-4277-bd3a-9d5f1e6b828e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bngt,5,0,,2026-07-14 17:38:38,,,
34c8a3a4-7a9e-4f01-975f-1d44c9843446,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masa yang di tambahin pro doang kikir,1,0,18.6.0,2026-07-14 17:35:29,,,18.6.0
ecd283fb-aa90-4f38-94c8-62e63fb7c12f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top,5,0,18.6.0,2026-07-14 17:19:34,,,18.6.0
9bf5fdf9-7bc3-4e34-87ff-c963dd8ba79d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apknya sangat membantu sekali,4,0,,2026-07-14 17:02:11,,,
14503ed0-adf4-4842-9df2-8bbcfdf2500f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mayan lah.,1,0,,2026-07-14 16:55:51,,,
35f0f7a6-e387-472e-b5c6-9f4c87c99321,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku suka bangt membantu bngt kalo aku lagi buat tugas vdio di editin nya itu bagus bangt aku suka,5,0,,2026-07-14 16:51:31,,,
6b9a8b6e-da57-480c-831b-7ffd69a7779b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lama download ny,1,0,,2026-07-14 16:49:58,,,
aebb293d-8bfa-4823-9d88-c80e08b8003d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa selalu buat disimpannya,1,0,18.5.0,2026-07-14 16:22:41,,,18.5.0
55e80369-19f1-4fcf-ba71-a00daa79fea1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hadeuh kebanyakan bug , masuk akun slalu bug gabisa keluar tolong di perbaiki",2,0,,2026-07-14 16:14:01,,,
1e116bc8-263c-409b-844d-eef9a0280ff5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong balikin dna nya,kan ga jdi langganan,blom juga 1 jam masaa ga dibalikin dana gw",1,0,18.6.0,2026-07-14 16:13:58,,,18.6.0
085e7ba6-e168-449f-be49-8f8df9601238,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka ngeleg dan berbayar tolong untuk capxutnya banyak bug nya soalnya ngeframe mulu,1,0,,2026-07-14 16:12:41,,,
fe4d4df1-2df8-4def-b1d3-14e0f9c9779c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,4,0,18.6.0,2026-07-14 15:59:40,,,18.6.0
b36240f8-7213-429d-873a-185143b207b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BERGUNA,5,0,,2026-07-14 15:59:19,,,
e1cb0f72-e85d-41c3-b153-97b4cf4b2aa9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2026-07-14 15:58:29,,,
83eae41c-068a-4e48-9a77-0b8831a9a09d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jngan ada berbayar lah kaya pro apalagi sering ngeleg²,1,0,,2026-07-14 15:41:18,,,
4bce568a-7f84-447f-9570-24a4385b1f55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kurang bagus puyeng makenya,1,0,18.1.0,2026-07-14 15:32:23,,,18.1.0
ff862efc-35c1-4378-991d-97df5b8faf33,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,capcut ini yg sangat baik untuk Kita 🤍,5,0,18.6.0,2026-07-14 15:17:37,,,18.6.0
d2a232a1-cb67-4732-815d-e2d52854663e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ajg gak mencet juga malah di tagih,1,0,18.4.0,2026-07-14 15:10:01,,,18.4.0
6f735cf2-9310-48a1-822d-afde177374a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke mantap cuma kurang dikit lah iklan nya doang,4,0,,2026-07-14 14:36:10,,,
d2a472a2-33cf-4b5b-a7fd-c4549b682510,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong MB nya kurang in jangan banyak banyak,1,0,,2026-07-14 14:32:41,,,
39146cf9-2542-4822-bec7-f80c47c1a656,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,harus bayar,1,0,,2026-07-14 14:29:23,,,
28451e6d-8344-428d-9001-545a08b04beb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini bagus untuk ngedit poto atau vidio sumpahh bintang lima untuk capcut ⭐⭐⭐⭐⭐,5,0,,2026-07-14 14:16:31,,,
ad095c5d-1836-4343-939b-15ffd2de2e2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus sekali,5,0,,2026-07-14 14:01:56,,,
a7a66018-dff4-409f-a709-18f42ecd7343,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😉,1,0,,2026-07-14 13:54:17,,,
2da61936-ffd0-44a2-87df-36cca68da0cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus buat jedag jedug,5,0,,2026-07-14 13:33:48,,,
2586e53c-8491-49f5-8ed1-5fe378f8075a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Min aku ga bisa donlot,3,0,14.9.0,2026-07-14 13:24:00,,,14.9.0
98265a0c-ea32-4ef8-95c0-479f67c2c3e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon maaf sebelumnya saya minta tolong dong berhenti kan langganan cap cut saya, saya ga tau kalau langganan berkelanjutan tadi di gopay saya ada duit 159 ketarik semua mohon di kembalikan dong😭🙏🏻🙏🏻🙏🏻 saya ga tau bagaimana lagi iniii mohon di bantu yaaa 😭🙏🏻🙏🏻",4,0,18.6.0,2026-07-14 13:10:41,,,18.6.0
a3a56300-9baf-4dd7-9017-39eb41f69945,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memuat efeknya lelet,1,0,18.6.0,2026-07-14 12:44:09,,,18.6.0
9c9a6748-9cb1-4c68-9718-6656885c9e37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sialan,1,0,,2026-07-14 12:39:03,,,
3a03a9b4-f827-4c6b-8d46-1a227d6c955a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat berguna untuk mengedit tapi sayangnya ada kekurangan untuk aplikasi ini jika admin melihat ini tolong untuk melebihkan fiturnya terima kasih capcut🙏🙏,4,0,15.8.0,2026-07-14 12:28:53,,,15.8.0
3a2fc032-2528-4c77-871e-118aa78d4077,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"china banget ya capcut skrg ekstrak video biasa tanpa efek tanpa filter, tanpa apapun hanya edit video dan di tambahkan musik aja hrus join standar. dari dulu loh gua pake, support, trus cuma ekstrak doang hrus bayar. udah paling bener pake alight motion, ga kikir kaya capcut. udah ma kikir, jj kaku, efeknya alay alay, serba bayar lagi hadeh..",1,3,18.6.0,2026-07-14 12:20:18,,,18.6.0
4a178527-3383-4cc3-8d76-38ab5b782647,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap inh mah lah 👍🏻,4,0,18.6.0,2026-07-14 12:18:37,,,18.6.0
b9456129-58bc-4e5b-8a32-de944fc64655,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sangat menyukai nya,5,0,,2026-07-14 12:06:38,,,
df3b09d5-1c75-4f7b-88ab-784138eccf61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gtau bgus aj gtu,5,0,,2026-07-14 11:48:28,,,
3881ada8-d217-4cb5-827c-9a4c2226f18d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek bug terus !!,1,0,,2026-07-14 11:39:10,,,
090787c7-194c-4c39-8532-5eafee9b229d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau beli paket pakai gopay apaki dana pakai pulsa biasa mok sulit saat pembayaran padahal sdh ikuti petunjuknya padahal saya mau langganan,1,0,,2026-07-14 11:35:06,,,
7b64fada-ae55-42c7-8173-0518a9fdae2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mbayar koh jijih,1,0,,2026-07-14 11:32:41,,,
abab03eb-eaae-4a3c-b886-d028b57cb0e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong dong masa pas buat caption berjalan pas dites tonton videonya ngelag. hp yg gw pake flagship loh s25 ultra masa gaada optimalisasi sama sekali,2,0,18.5.0,2026-07-14 11:32:00,,,18.5.0
5b3cf5ad-51db-4732-b19f-597a72bd40ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus dan bermacam macam editan,5,0,,2026-07-14 11:10:43,,,
fd9815be-3611-4716-83ff-fc621e05c19c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sy dh guna ni apk, pas dl elok je... knp skrg dh Laen... foto tk Kelua padahal saye dh letak dh foto tu knp hitam semua cm sound je yg Ade ???",1,0,18.5.0,2026-07-14 10:59:32,,,18.5.0
53d719c5-a7c8-4fa3-8da4-9c8867fecaa5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ada tulisan capcut pas gambar,1,0,,2026-07-14 10:46:53,,,
0934788b-a199-4102-a707-c61625216894,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saldo saya terpotong otomatis, sudah pengajuan refund tapi ga balik-balik juga!!",1,0,18.1.0,2026-07-14 10:45:03,,,18.1.0
6a1592b7-8f1d-44c8-8640-46438207acb8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kemarin sempet kepotong saldo spay padahal uji coba gratis 7hari minta pengembalian dana ke google play ditolak akhirnya pengajuan langsung ke capcut untung bisa pengembalian dana.,5,3,18.5.0,2026-07-14 10:26:56,,,18.5.0
9755dc97-9514-484a-9161-bdd5a69f4fb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app kikir,1,0,14.0.0,2026-07-14 10:22:05,,,14.0.0
a1634ca3-69fb-48f4-912d-5f03f7b04592,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk nya bagussssss banget buat ngedit dan bisa jadi kreator juga bisa buat template dan menghasil kan dolar, dan untuk sekarang² lebih sering bug jadi mohon di perbaiki lagi terima kaisih",5,0,,2026-07-14 10:14:45,,,
3e5c824a-5f3c-4fd2-aa7e-ef4ef0f725eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget makasih udah ciptakan aplikasi ini,5,0,,2026-07-14 09:48:21,,,
54e7a411-636f-4e9f-b765-fd5b4862f32c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenaa tiba tiba harus memulihkan sih ribett 🥴,5,0,18.5.0,2026-07-14 09:39:32,,,18.5.0
702891f3-95b4-4b7c-80c5-768398a613bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak dapat diunduh ulang,1,0,,2026-07-14 09:12:35,,,
8fa1d4ee-70da-4f2f-8777-69c486eedc86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Balikin capcut yang dulu dong. masa semuanya harus berbayar. udah gak bagus kalo kayak gini. lama lama aplikasi ini gak berguna kalo semuanya berbayar,1,0,,2026-07-14 08:55:39,,,
e4f47739-e1d1-43e2-b0bc-6c005beb1e67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,TIDAK USAH UPDATE APLIKASI LU KALAU LU MALAH BIKIN APLIKASINYA TAMBAH LAMBAT! BUKANNYA MEMPERMUDAH MALAH MENGHAMBAT PEKERJAAN KARENA LOADING DLL!,1,0,18.5.0,2026-07-14 08:29:08,,,18.5.0
537d6c4d-3f31-47d9-af4a-c12e2163fc7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lelet lama memuat 😁,1,0,18.1.0,2026-07-14 08:10:54,,,18.1.0
44e0a41c-772d-4586-ae06-4ceead1d6f2d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top singko apl terkikir,3,0,18.5.0,2026-07-14 07:53:41,,,18.5.0
2e70d476-707f-40df-a8de-6b4e4900aacd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yang seru dan kreatif,5,0,18.5.0,2026-07-14 07:44:50,,,18.5.0
43796d51-f6f3-4b47-8b9b-801c2ebee1e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"keren, tapi kikir",5,0,18.6.0,2026-07-14 07:35:25,,,18.6.0
20610d99-7b72-44c0-a40f-a2c36a2043ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat tidak seru,5,0,18.4.0,2026-07-14 07:06:54,,,18.4.0
fb95767b-a7a5-4d13-a8fb-17835cb45a2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapi saya rasa masih banyak kekurangan ntah hp saya yang rusak atau dari apk nya. tapi saya sangat suka karena banyak template yang sedang tren,5,0,,2026-07-14 07:00:05,,,
9f12e3fd-29a6-4fdb-b8f9-eec1d5b393ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat Bagus,5,0,,2026-07-14 06:56:07,,,
08bf9100-8a70-418d-bf74-5af08296f5d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya bagus cuma banyak bug nya nanti pas mau ngedit video malah keluar dari aplikasi nya masuk lagi malah keluar dari aplikasi nya lagi 😥😤,2,0,,2026-07-14 06:13:54,,,
26372ee6-e9e3-4854-b71c-ac419f706f39,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,minta tolong kembalikan uang saya,1,0,18.4.0,2026-07-14 06:12:36,,,18.4.0
b58d7c34-9a77-4863-a7ef-294f6c15c6d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top,5,0,18.4.0,2026-07-14 03:59:54,,,18.4.0
d735ad6d-5b04-4e38-9bd8-739066d26561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus dan suka sama capcut karna kalau mau buat vidio bisa ambil atau edit di capcut minusnya sering bgt dapet template bagus dan cocok ternyata malah pro sedih bgt 😭, tapi tetep bagus 🫶🤍",5,1,18.6.0,2026-07-14 03:22:53,,,18.6.0
